latitude|longitude|address|uuid|alias
-33.834849|150.987991|52 McFarlane St Merrylands |fab9743e-9996-4968-9aa6-3e40f25df5af|unwatched-deputize
-33.834914|150.987968|300 Victoria Ave Chatswood |01a02f69-3729-45f0-bde9-1a129aa033a4|duplex-pacifism
-33.83456935024947|150.98845769615568|1 McFarlane St Merrylands |0cd06926-cbde-4790-a1a4-cd1eecf407f0|playing-graph
-33.808219|151.005689|396 CHURCH NEAR PARRAMATTA|a8df2b1f-51a3-4ef4-9173-fddd0f591fc4|outrage-salaried
-27.94619|153.32198|31 Pitcairn Way Pacific Pines |cae526ea-891e-45b0-bfcb-fa7369d9f61c|tumble-crafter
-33.81066|151.00456|319 CHURCH PARRAMATTA|04a7529c-f01c-4874-90fb-d5be1888e126|freeness-chirpy
-33.814972|151.001609|57 MACQUARIE PARRAMATTA|13c38da6-8e3f-4739-8167-849b8eb12e54|squeamish-latitude
-33.81206|151.00407|51 Phillip St Parramatta |3b3cd863-1926-4261-b83d-f50dfc6fa71e|clutch-unlovely
-33.8138611|151.0029444|235 Church St Parramatta |c24d3568-6a00-4030-b2fb-65d2e6c832ed|kinfolk-earlobe
-33.835408|150.989543|18 McFarlane St Merrylands |17c0cd29-9d09-4719-86c9-2140646de83b|equivocal-book
-33.814859|151.002809|34 MACQUARIE ANZ BANK NEAR PARRAMATTA|9cf68b99-8831-4794-aad3-f00635a3e39f|doorbell-appetite
-33.836146|150.989216|213 Merrylands Rd Merrylands |2fc66793-3c88-498a-915a-8c80f6a164bd|riverboat-glitzy
-33.81372|151.00391|41 George St Parramatta |4b910274-c373-4c0c-82eb-6e897e73da81|autistic-ferret
-33.83698|150.98912|10 MEMORIAL O/S POST OFFICE|e3bce6a5-7143-4b48-b570-369ca62333d1|abruptly-cornfield
-33.814246|151.003737|240 Church St Parramatta |5a53a7c2-52de-40dc-bf80-c1232aa15d14|surround-celibacy
-33.814031|151.004304|222 CHURCH O/S GREENWAY PLAZA|44996d92-5e43-402b-8268-3aa54bc3a5b9|compile-bonelike
-33.817877|151.001875|159 Westfield Parramatta |09b1a779-76b4-4a80-988b-f3d1c5c3b7e8|postage-ecology
-33.98603|150.89324|64 HAROLD ST,MACQUARIE FILEDS,NSW 2564 AU|d3be53ff-95b0-4016-845e-76e9e169f52d|upchuck-scheming
-33.81787714782688|151.00244878255901|159 Church St Parramatta |45d4c24e-485a-4458-aed3-f401e80d8a3d|haphazard-blissful
-33.837148|150.990586|9 MILLER MERRYLANDS|edc8b1db-371b-4c2b-a49f-31df905dd28d|shaded-nape
-33.817201|151.003583|181 CHURCH NEAR park|d47a43a7-3e94-4030-9942-12c3651b5acd|richly-little
-27.500179|153.403481|9 BALLOW NR DUNWICH BUFF DUNWICH|050b7097-183d-4904-af5b-cb3c6bb8d3c8|composite-fabric
-27.498944|153.403714|3 WELSBY O/S POST OFFICE DUNWICH|d77fd490-3158-4c7a-9052-7aa010ecf851|synthetic-slacker
-33.81426|151.00619|75 GEORGE PARRAMATTA|c3911198-d7e4-472e-a258-064422e1004b|evict-lifting
-38.10585|147.06557|332 RAYMOND SALE|80ee71fb-0f8c-4146-adcd-ab25582e21a8|query-unnamable
-33.80943|151.00944|30 ELIZABETH CNR VICTORIA RD  PARRAMATTA|b6063a07-eb20-45a6-9b86-b1cb2feb9682|playful-tricolor
-33.81829|151.00381|126 Church St Parramatta |b1bd55f2-2dec-4d59-a72a-df230db75383|banked-devalue
-33.83665|150.992098|1 Terminal Pl Merrylands |98bf7a49-ab53-49c9-823b-44ba77e85907|ultra-credible
-38.10739|147.06417|75 Desailly St Sale |bd72487f-1469-4dbe-bc0e-5b6c98d896b7|surgical-album
-33.81498|151.00651|Level 11 Office Area18 Smith StreetParramatta NSW 2150Australia|847168f8-7a6a-4c1f-bd38-968482ddfeb1|opt-laundry
-33.81498|151.00651|Level 12 Office Area18 Smith StreetParramatta NSW 2150Australia|646296ca-02ea-4694-9b1e-8925ccfb456b|aerospace-emphases
-33.81498|151.00651|Level 9 Office Area18 Smith StreetParramatta NSW 2150Australia|994b2e44-c7b0-47cf-a1ad-fbb6f477eba1|varying-probing
-33.81498|151.00651|Level 11 Office Area18 Smith StreetParramatta NSW 2150Australia|7468a633-d5b6-483d-9055-eb432bc977b3|spousal-pastel
-33.81498|151.00651|Level 11 Office Area18 Smith StreetParramatta NSW 2150Australia|1e85d4b9-d2ed-4da4-8565-29b8bab1f112|dripping-heroism
-33.81498|151.00651|Level 10 Office Area18 Smith StreetParramatta NSW 2150Australia|cd46e147-774f-46a4-a7f0-768488e8cf39|petal-tinfoil
-33.81498|151.00651|Level 12 Office Area18 Smith StreetParramatta NSW 2150Australia|0a2ff452-35dc-45f8-95f0-08d86bf24ad9|outback-demeaning
-33.81498|151.00651|Level 9 Office Area18 Smith StreetParramatta NSW 2150Australia|bb0a2833-fcbc-43f5-b6d3-1f394c50d0b7|theology-refreeze
-33.81498|151.00651|Level 12 Office Area18 Smith StreetParramatta NSW 2150Australia|0f928501-e604-48bb-9c04-094e8c8ec106|risk-wildfowl
-33.81498|151.00651|Level 11 Office Area18 Smith StreetParramatta NSW 2150Australia|d1c38685-343c-42c7-b89e-9352ef5912c5|recall-family
-33.81498|151.00651|Level 10 Office Area18 Smith StreetParramatta NSW 2150Australia|aadd677d-98a0-49ce-81d5-e9003be4869c|marauding-elongated
-33.81498|151.00651|Level 9 Office Area18 Smith StreetParramatta NSW 2150Australia|70a40b95-7f53-4e94-95f5-b754fe675b12|upwind-precut
-33.81498|151.00651|Level 12 Office Area18 Smith StreetParramatta NSW 2150Australia|6af7a164-eb49-4bbb-b294-bd31627cfc71|uncrown-unsteady
-33.81498|151.00651|Level 10 Office Area18 Smith StreetParramatta NSW 2150Australia|925af6db-868b-4a32-8b6e-bdb83b751c99|precise-smokeless
-33.81498|151.00651|Level 10 Office Area18 Smith StreetParramatta NSW 2150Australia|51e38633-caf6-4bcf-ad7d-3fbc97f46254|junkman-discolor
-33.81498|151.00651|Level 9 Office Area18 Smith StreetParramatta NSW 2150Australia|03e7c257-3ef2-4f04-8244-d197faded7f1|underuse-parachute
-33.89739|150.9534|6 Cutler Rd Lansvale |b8eea5ef-87e3-4db7-b847-40408b86c6b1|drainpipe-nerd
-33.836351|150.993038|100 RAILWAY MERRYLANDS|26ac4879-40bb-494e-b587-89b4e9ff5d59|risotto-lizard
-33.81731|151.00551|0 ARGYLE UNDER BUS CANOPY  PARRAMATTA|2562971b-b10c-480b-8550-b70abe3d73f4|recite-stray
-38.10753|147.06585|256 RAYMOND ST, SALE , VIC 3850|27171bdb-b305-4919-b0f9-873a81af13b1|tarot-clamshell
-38.10631|147.06776|SHOP 2 177 - 197 YORK ST SALE AUVIC 3850|0e25217a-1f3a-4c53-857d-5590c72524da|excusably-washhouse
-38.10931|147.06529|47 MACALISTER CNR RAYMOND SALE|64ce709c-7f18-4de2-8593-5dbe7fc392c3|ranch-impeding
-36.23482|149.12351|93 MASSIE OS POST OFFICE COOMA|602c9a08-d9ea-4440-a814-50f44a5f2485|cartwheel-tuition
-33.854138|150.984398|126 Military Rd Guildford |29ec8b04-0465-45dc-bf7f-25cfd696aacc|barbecue-scalded
-33.85362|150.98566|341 GUILDFORD RD, GUILDFORD, NSW 2161|f6e6cc9c-162a-4f6c-a4d9-5df07276e657|uncommon-rephrase
-36.23491|149.12577|125 SHARP OS VISITORS CENTRE COOMA|7c8028f7-be62-4923-a71a-5379137ac8b4|gallery-annex
-33.853908|150.986617|291 Guildford Rd Guildford |5550ac83-aeef-4253-8575-b4ab83a25079|overblown-sublease
-33.854381|150.986327|332 GUILDFORD NEAR POST OFFICE GUILDFORD|9ee00600-10d4-4a92-a8ad-174af9f36c89|agility-encourage
-36.23548|149.12622|114 SHARP ST, COOMA , NSW 2630|424ff752-44d0-432b-b747-141c42c2fc82|violet-proud
-33.81588|151.01185|135 GEORGE ST, O/S HOTEL  PARRAMATTA|55bc5301-9ef6-4041-8bc4-ce26840b6d2c|stand-paving
-33.82256|151.00857|59 Marion St Harris Park |7483c346-7b02-4978-9f95-87e46b3f0623|drum-unlit
-27.92609|153.33586|1 Millaroo Dr Helensvale |704cacc5-eaf3-467e-b40a-680e27021ab3|playset-treachery
-33.83826|151.00011|152 WOODVILLE RD MERRYLANDS NSW	2160 AU|87dc333e-b58e-49d9-8397-5a0d51af01e5|outweigh-subtitle
-36.23203|149.13297|24 SHARP ST COOMA NSW 2630 AU|7141c6d5-7ca0-4266-9175-307b61f29615|gimmick-apricot
-33.86985|150.98438|702 Woodville Rd Old Guildford |ace15d12-74ad-4087-ad54-780a80f3da71|defiling-wrath
-33.87399|150.98174|2 SEVILLE ST FAIRFIELD EAST NSW 2165 AU|ea2cc13f-295f-4a0a-b9d5-fc7ddfcd0d7e|rectal-finalist
-33.8775001|150.979852|794 WOODVILLE RD, VILLAWOOD, NSW, 2163, AU|6b1d8332-a1b4-447b-8a70-4c0b24f4ff3f|mold-encrust
-33.85091|150.99703|295 WOODVILLE RD, GUILDFORD, NSW, 2161|035dd683-5478-4bfd-88f8-6e175b7215aa|vaporizer-selective
-33.52715|151.2007|0 PACIFIC OPP KOWAN RD|1a3a612e-e5fa-47ab-bd17-536c4e0bfb61|headband-parole
-33.92861|150.9476|275 NEWBRIDGE RD CHPG NTN 2VS NSW AU|835e6a3a-3f1b-4bfc-97df-87dd4cf5ec94|prelaunch-nugget
-33.83147|151.0114|14 Good St Granville |6a692618-14d6-44c4-8069-c82b27356c3c|overtake-scrambler
-33.81921|151.01989|G BUILDING 1 107 HASSALL ST ROSEHILL NSW 2142 AU|244c5f97-08c0-4d26-a0ca-4c932c12d7da|unexpired-resident
-33.738476|151.071457|106 Yarrara Rd Pennant Hills |60926e3a-2407-422e-8b4c-725767715866|garland-annotate
-33.738449|151.071553|100 YARRARA CNR HILLCREST RD PENNANT HILLS|b17e8d8b-d68b-4e79-949f-232482be0bfa|stargazer-water
-33.83309|151.01148|13 SOUTH NR RAILWAY PDE GRANVILLE|f304fa84-d59e-4f5f-9d79-6b0d9362794c|concept-impart
-33.83407|151.01116|1 Mary St Granville |540b2e09-cdaf-4e71-b43a-7d9e1874f734|poplar-slinky
-33.8336389|151.0115833|27 South St Granville |7bcb3671-a628-43ea-bbf3-132baf22fe38|starting-devourer
-27.992397|153.332279|9 Tibbing St Nerang |dd3bc75f-db94-41c6-aec4-524666c2d28f|skating-immature
-33.671461|151.114937|Mt Colah Station Pierre Cl Mt Colah NSW 2079 Au|cbf208a8-9ddf-4aa2-9285-f56f1bdf2ee3|sandworm-graduate
-33.671454|151.114945|Pierre Cl Mt Colah |741c17c7-bbbd-44b0-8161-646617f196c9|backspace-subsidize
-33.835078|151.011934|1 ENID GRANVILLE|fb87e3d0-14ad-4003-a5c4-d970d9783a8c|mooned-removing
-33.6785225|151.1111297|513 PACIFIC HWY, MT COLAH, NSW, 2079, AU|0d0cd665-9c62-4381-b5ff-41e8fe78e682|symphony-provoke
-33.83168|151.015088|0 ALFRED GARSIDE PARK ADJ GRANVILLE|492f1b64-055b-4450-b182-c0b7f48b3d70|stapling-legume
-33.933|150.95013|42 Stockton Ave Moorebank |a428d63c-0f9b-4964-b581-77f329d989ab|cauterize-ideally
-27.989657|153.334832|30 COTTON NR LAVELLE ST NERANG |ccefbe65-7b9a-4e67-a205-8c4e77c18ab0|laborer-displace
-33.77561|151.052166|801 Pennant Hills Rd Carlingford |24551482-8f3a-44de-a0da-1494d8e69aa1|header-bonanza
-33.70344|151.09797|17 STATION OS RAIL STN OPP HORNSBY|fb88d37b-62ae-4cac-a244-25c411fd153b|drank-numeral
-33.70314|151.0983|Station St Hornsby |5f2aa0a9-3574-46d4-8a49-699cb361fffd|roulette-goatskin
-33.70314|151.0983|Station St Hornby |91df6f0c-4d2f-4e8d-97f4-0e2ccd8adaff|refrain-flagman
-33.842139|151.010093|98 BLAXCELL GRANVILLE|85bb6980-6901-4f1f-a72d-5fc3fa1614f4|monitor-encode
-33.703022|151.098497|Station St Hornsby |1e3b97c4-aeb9-4bf3-9ee0-9d26e55a0bcd|factsheet-character
-33.703022|151.098497|Station St Hornsby |65315a43-42ac-4edd-89b2-3c2ab1b0afe6|conjoined-unsnap
-33.703022|151.098497|Station St Hornby |0d7c0e32-a459-4af5-a50e-4461075d5d1b|posted-eloquent
-33.703349|151.098395|Station St Hornsby |be297463-2f28-49d1-96c4-c9ce8f4c80e9|upturned-diocese
-33.703349|151.098395|Station St Hornsby |595b80e9-5ea8-4008-85e2-632e75ab1d7b|hazing-curliness
-33.703349|151.098395|Station St Hornsby |31016d96-5ec3-4a6e-b34f-668460b6f486|thirsting-never
-33.703349|151.098395|Station St Hornsby |90cbab82-8f4d-48d5-9238-93f4fa0174db|dawdler-wasp
-33.703349|151.098395|Station St Hornsby |ac0a590d-0f7c-4209-be54-3b92f8750bbd|mothball-favorably
-33.77699|151.05235|Carlingford Court Shop 95a Level 1 801-809 Pennant Hills Rd Carlingford NSW 2118 Au|e671b329-6c7d-438b-bf2e-c502ae76613e|syrup-province
-33.72958|151.08237|208 Pennant Hills Rd Thornleigh |9227548d-28dd-4e23-8c42-3e7e093c4187|exemption-broadband
-33.72959|151.08238|29 Central AveThornleigh, NSW 2120AU|ed951137-9edd-4d86-888f-5da491cde54e|size-unretired
-33.72959|151.08238|29 Central Ave Thornleigh, NSW 2120 AU|73d618d0-4024-4465-8d88-462b22a5c70b|poker-gray
-33.68868|151.108155|12 Haldane St Asquith |ad7093e1-2652-4e1c-9ef9-7fa6d5790900|bacon-designed
-33.68868|151.108155|12 Haldane St Asquith |e6b15c9b-56cb-4904-a3f4-9b802c08ca68|handgrip-renovator
-33.68868|151.108155|12 Haldane St Asquith |aa1c5d57-2788-4d63-96c5-4ad481b68804|delivery-punch
-33.68868|151.108155|12 Haldane St Asquith |78734770-9109-4785-9fcf-ef59b6af4a0a|cope-sturdily
-33.70379|151.09933|1 FLORENCE NR GEORGE ST HORNSBY|78d185f5-5044-48a9-9115-fdf47f78fdd9|moocher-endorphin
-27.9978349|153.3360279|57 Station St Nerang |97e2633f-7092-45ae-b94b-e134d266c49c|vanish-cheese
-33.70292|151.10102|34 HUNTER NR BURDETT ST HORNSBY|5d1c5686-386c-4873-a648-7ceb81b54c10|erasable-boozy
-33.70495|151.10028|WESTFIELD HORNSBY,BG 1, G, SHOP 1019,236 PACIFIC HWY,HORNSBY NSW 2077 AU|918b9017-177a-4fd1-99bf-34e4a4102f82|drool-armory
-33.70385502839181|151.10107379542552|236 Pacific Hwy Hornsby |b8e677cf-0045-4240-b0fd-624f78512db2|rubbing-transpire
-33.704203|151.101334|32 FLORENCE O/S HORNSBY HOUSE|9c2e9cfe-e2b9-463c-88ed-a2e2459274d9|hazelnut-subatomic
-32.79301|151.63426|2 New England Hwy Thornton |d80d7635-a820-419d-a585-e5520281c6c3|gear-antidote
-32.79284|151.63437|2 NEW ENGLAND HWY THORNTON NSW 2322 AU|04c0de2f-0b39-410e-aa93-7d30aa4ab3d4|riverboat-wildcat
-33.81096|151.03501|314 VICTORIA RD RYDALMERE NSW 2116 AU|9b74069e-fd0e-4357-914f-902ec64d9435|rejoin-flagstick
-33.593568|151.171668|Cowan Train Station NSW 2081|5d4e9a1b-b141-4931-98bd-f90594015075|morbidly-speller
-33.593568|151.171668|Cowan Train Station NSW 2081|3a0e913f-4ddb-44b8-a58f-788a3ef88b99|stuck-magnifier
-33.623541|151.153161|1000 Pacific Hwy Berowra |661cc886-668d-4c4c-aa69-d7ae63cc272a|contempt-jackknife
-33.623541|151.153161|1000 Pacific Hwy Berowra |b5c8f83c-0214-420d-95de-b9560b0a3bca|celtic-enactment
-33.623541|151.153161|1000 Pacific Hwy Berowra |30691c75-0ad4-4a73-841d-2369ec298308|blob-disprove
-33.7057609|151.101959|22 Edgeworth David Ave Hornsby |51682ccf-0464-434d-9d38-0854fb12f1d3|unenvied-curing
-27.99716|153.33945|57 STATION MY CENTRE NERANG|4d0dd807-ea42-4b08-ade2-341667e20c04|glamour-nibble
-33.70895|151.10092|140 PACIFIC HWY, HORNSBY NSW 2077 AU|6ee213fb-d2b4-4477-ae11-1ca898a017b5|rotunda-wow
-28.00499|153.33872|20 CAYUGA OPP ONLSOW ST NERANG|12f0520a-8f4f-4e79-a7ae-bd4905fa3baa|muster-reputable
-33.653157|151.13686|Pacific Highway Mount Kuring-Gai  |8e375579-4830-4d93-a64b-92dc3ea49e82|limit-clothes
-33.653182|151.136858|Pacific Highway Mount Kuring-Gai  |bf1f7aaf-0859-4e9d-9ec4-614f885b3c7a|stimulus-placidly
-33.710043|151.103031|0 ROMSEY NR CNR PACIFIC HWY WAITARA|63baf40e-cecc-4473-aedf-e31504a7de26|edgy-impish
-33.70918|151.10396|1 ALEXANDRIA PDE OPP WAITARA AVE, WTARA, NSW 2077|1da6707f-89e8-45b9-abe8-4a74d3308383|carton-tutor
-28.008037|153.341165|9 Pappas Way Highland Park |ba09377d-9640-43bd-a7d8-e2f3ae62668d|blanching-dill
-27.8776|153.36631|83 Marina Quays Bvd Hope Island |8dd6a465-1211-4172-a02f-d2e7485dea74|undermost-crucial
-28.008012|153.342267|1 Jinker Way Nerang |9b8e633a-6948-4882-a969-4cf48f5b4344|sash-margarine
-27.957107|153.353525|43 GREENACRE NR FAIVIEW CRT PARKWOOD|cf98b9c9-2349-4128-8233-17bf244c51bb|renewably-suffocate
-38.83002|146.12406|Cnr Beach Pde and Surfers Walk, Sandy point SANDY POINT|550ccad6-bd5e-4402-8d9e-52102f8dbbea|mousiness-entree
-29.68891|152.93331|27 King St Grafton |104b0eab-2b59-4fcc-bbd7-8e6f5c41dffa|laurel-protector
-29.69087|152.93339|41 PRINCE GRAFTON|e949308a-833e-4b32-aa77-6991260ae53d|startling-penalize
-29.69242|152.93298|58 Victoria St Grafton |00b9cb0e-0061-4f9f-8c58-a7d8d2d3e03f|silicon-arrange
-33.882784|151.000937|150 FROST NR WALDRON RD|456dc7a8-d84a-4bcd-b325-e5ffac2a41ef|democrat-granny
-29.69112|152.93367|OS NEWSAGENCY|d3baebd4-922b-4a1b-b611-f20177be471c|hexagon-dallying
-33.883012|151.001152|144 WALDRON OS POST OFFICE CHESTER HILL|329e0073-d853-4fe6-b0d0-5d25bae11ed8|tinsel-nifty
-29.69175|152.9336111|30 Prince St Grafton |7d67a7d5-5e89-4dd8-8c1c-0c71a95cc30b|deduce-wreath
-28.59648|153.22296|45 CULLEN ST TELEPHONE EXCHANGE, NIMBIN|f24dc698-fc5a-4e6b-a4ba-089692e91c67|copy-untrimmed
-33.8831|151.00157|130 WALDRON RD  CHESTER HILL NSW 2162 AU|a1780f8a-8469-4ecb-8d64-7c12d1acff63|certainty-emptier
-29.68971|152.93501|115 Pound St Grafton|f817a470-d8a3-4132-a39f-f60361317536|valley-semisoft
-29.67569|152.94152|184 ARTHUR GRAFTON HOSPITAL GRAFTON|91409cc5-607b-4f9e-849b-8d28d960c9f1|effort-pasty
-29.6938|152.93927|7 CLARENCE NR TAFE ENTRANCE GRAFTON|ae86405c-ecb7-4937-a532-8225df919f0e|cartel-grunge
-33.84933|151.03073|1 Park St Auburn |d2c68c88-4852-4f1e-a60e-c53fa6d42f6f|oxidize-surprise
-33.850213|151.031501|1 Harrow Rd Auburn |4eb331b3-a723-471f-a155-f6de091a56b0|amiss-crudeness
-33.77311|151.08092|52 RAWSON|05bcc9b5-59bd-479b-af65-88ece7162538|giant-coauthor
-33.90109|150.99902|872 HUME HWY BASS HILL NSW AU 2197|9f051f23-1fba-4f6e-966a-101f6042435e|stipend-luncheon
-33.814521|151.054722|27 BETTY CUTHBERT OS WOOLWORTHS S/MK ERMINGTON|c7684450-acc3-4835-a755-d4e5dfaaef41|contents-unspoken
-33.849366|151.032428|88 South Pde Auburn |f6fbf54e-6b5d-461d-b9b4-9d5eac9d2e34|vocalist-hacked
-33.845081|151.035262|47 MACQUARIE AUBURN|e3c90b9a-f8e2-42cd-804e-639470e15be4|hypnotic-percolate
-33.84873|151.03343|1 Northumberland Rd Auburn |df6ee852-5e95-44ca-95af-d95973522c57|singer-obstinate
-33.773051|151.081702|58 BEECROFT O/S EPPING HOTEL EPPING|55ef4ee8-c742-4b5c-9ef4-ffb2aedfffd5|deskbound-trustful
-33.77169|151.08277|5 OXFORD EPPING EXCHANGE EPPING|9fd377b3-952f-4ca2-b460-d5cf9f0c5c9c|oversight-footboard
-33.850166|151.032949|1 Auburn Rd Auburn |44b77a14-2369-45c9-8b99-592a0d04fcbe|move-sphere
-33.7731|151.08252|1 LANGSTON OS EPPING RWLY STN|ddd1bd5c-615d-42b2-aee1-20dcf04d7417|levers-provoking
-33.71812|151.11722|1 REDLEAF NR RAILWAY AVE WAHROONGA|84a5bfc6-3353-469c-993e-45074625429f|corral-buckshot
-33.492137|151.256972|Rifle Range Firetrail Wondabyne |0988c22a-5339-4e5e-a52b-130137a81332|primal-snide
-33.85163|151.03278|41 Auburn Rd Auburn |864c0312-1ae2-4156-8b41-9161d3497956|vastly-dividable
-33.851145|151.033151|10 Auburn Rd Auburn |6b45aa87-36c5-4f05-afc0-a8b3a8871862|unison-cytoplasm
-33.853593|151.032736|26 Auburn Rd Auburn |45609d0b-1c7c-4bb5-841e-e2bc6f9e736b|glider-appraiser
-33.11152|151.48244|117 DORA ST MORISSET NSW 2264 AU|e3a30ee7-a7f0-4b83-b585-05dd5fe5e9bb|degrease-wrangle
-29.70648|152.9413|1 SPRING ST, SOUTH GRAFTON NSW 2460 AU|bcfa6e3b-ef85-4759-aa90-11112137a8a4|record-studied
-33.547063|151.226293|5 Dangar Rd Brooklyn |6405eb15-1f60-43ef-bab5-e08e8f16e1a0|thrill-ending
-33.547063|151.226293|5 Dangar Rd Brooklyn |1987cf56-1aaf-47db-b64c-7964ca2278ad|fantastic-playoff
-33.547063|151.226293|5 Danger Rd Brooklyn |066a0517-2208-4644-bc08-a4f6b4bd4e82|egotistic-unsuited
-33.547058|151.226297|5 Dangar Rd Brooklyn |3a1c48ba-8c71-4ee6-8e78-7a94d8759718|casually-hammock
-29.706260062524418|152.94153545509144|1a Spring St South Grafton |6268e5d3-1839-4828-9f33-7ba1dbf160c6|paltry-sectional
-33.84459|151.04099|116 PARRAMATTA RD, AUBURN, NSW, 2144|6cf618d6-3a59-4bd5-9b52-d6d983f12d49|hazard-resonate
-33.8448|151.04104|1 DARTBROOK NR PARRAMATTA RD AUBURN|883f4f2c-e6b3-48eb-bc9e-60041635105b|tasty-clinic
-33.85356|151.03594|1 Kerr Pde Auburn |c6c93f1e-9d3f-4ad0-ae55-01a6c0dfe103|creamed-lure
-33.106972|151.4876111|103 Dora St Morisset |347d8777-ce45-443f-a933-b227f877ea35|amiable-spiral
-33.25507|151.4027|29 St John Woods Rd Jillby |0767b4f1-54a3-4a5e-a224-003efc3ee388|librarian-pureblood
-33.85905|151.03331|45 NORVAL ST AUBURN NSW 2144|314f7196-0bd1-4789-9348-7127403ec579|starlit-budget
-33.10881|151.48773|99 Dora St Morisset |84aad8cc-82ac-4864-8036-ab8263f23e3c|sixteen-auction
-27.98423|153.36612|Room Floor 447 SOUTHPORT NERANG RD, MOLENDINAR QLD 4214, Australia|d27a0e6b-f3bc-4549-9ba0-0c6202504457|designer-grew
-32.91626|151.5966|1905 Cameron ParkSHOP FO1, 309 GEORGE BOOTH DR, CAMERON PARK|3d933542-99d5-4e24-ba76-180c04c5fa66|overhaul-football
-33.25447|151.40483|31 St Johns Rd Warnervale |29b37b60-9f64-4436-9121-580ec0be450b|gory-crispness
-33.79218|151.07837|202 ROWE NEAR EASTWOOD|af224f59-4da3-43ac-ac21-3cbcb70678de|salami-abide
-33.80672|151.07097|Store 758: 1233 VICTORIA RD,WEST RYDE, NSW,2114 AU|7836abc0-ab34-47a9-bfc3-eb6b2237c024|reliable-subtitle
-33.79183|151.08059|176 ROWE NEAR EASTWOOD|f199ad12-a7ed-4ffe-8c19-78952067ea0e|challenge-energy
-33.79131|151.08109|141 ROWE ST, EASTWOOD, NSW 2122|ed7d036a-23dc-4f6e-aebc-508480278d2b|virtual-shale
-33.79174|151.0811|1 PROGRESS EASTWOOD VGE SQ|ae769ed4-8748-4f4c-afd3-c8438c70a636|humpback-bristle
-33.79087|151.08196|20 WEST NEAR EASTWOOD|468ccacd-484c-4248-9680-28bef55b1b80|silt-object
-33.79158|151.08159|140 ROWE ST MALL EASTWOOD|a0a1ebb9-a9ab-4ff7-a301-6620dc11d6ba|panoramic-gratified
-33.79025|151.08268|20 RAILWAY NEAR EASTWOOD|4b37019f-ed4d-46f4-95b4-b0ff4e04960e|animation-cursor
-27.900004|153.386118|21 HANSFORD COOMBABAH PLAZA COOMBABAH|c24542f7-2fee-4a8f-a8a1-d89133540272|gimmick-octopus
-33.871575|151.032219|157 Woodburn Rd Berala |756bce87-7998-4b5a-88c3-76eb4a0dbb1e|sandstone-marvelous
-33.87218|151.03262|28 Campbell St Berala |4e3288a0-21df-4ed2-a9cb-6562af04aff2|relatable-flavorful
-33.79071|151.08471|51 ROWE EASTWOOD|7a49130a-2125-4080-9395-3faa454b5837|gluten-racism
-33.8836|151.02614|19 AMY ST, REGENTS PARK, NSW 2143|ba96d461-0a0b-4979-aeed-f6a284b21b5f|festival-capable
-33.93058|150.99688|1391: 343 MILPERRA RD, BANKSTOWN NSW 2200 AU|55d6d3b4-d76f-4870-b182-7b7ba55ce81e|employee-jogging
-27.878025|153.394483|20 POaradise Pde Paradise Point |d30116a0-9c52-43f4-a018-14a0afea6ec1|certify-handwoven
-33.854651|151.047614|119 John St Lidcombe |464191b8-9052-412b-9883-13f0966dca16|boneless-distort
-27.95772|153.38015|318 OLSEN NR TONGA ST|c24b54f0-2abc-49c1-a022-b7169874c6a1|unfiled-rethink
-33.85851|151.04538|1 YARRAM CNR COOBA ST|0de216f1-c7c1-46dd-a1bc-f809929da8be|glacier-coach
-27.91999|153.38799|449 OXLEY O/S OXLEY PLAZA RUNAWAY BAY|e090be16-27f0-4752-9656-5d57238b390f|resale-swimmable
-33.8648058|151.0421786|9-15 VAUGHAN ST, LIDCOMBE, NSW, 2141, AU|8e0f0da3-911c-40bd-8e31-820bc2c8cb5a|angling-evolution
-27.88666|153.394339|21 FALKINDER CNR GRICE AVE PARADISE POINT|6e257935-83f5-4529-b0fb-d65446f14f0f|luckless-cocoa
-33.73194|151.12777|25 ROHINI O/S TURRAMURRA RWS|7d6a803b-1a6a-498b-934d-ab45a95e7552|fade-playmate
-33.872076|151.038792|2 Nottinghill Rd Berala |da0dd603-ba66-440a-86c1-227064a79c3b|skirmish-backed
-33.86485|151.04354|26 Joseph St Lidcombe |4cc3d4e3-6bbc-4b61-832c-b2e43d6c45c5|scarring-guacamole
-33.863165|151.044661|25 Church St Lidcombe |69f0d670-75de-4a97-ae4e-08e35346c021|pantomime-freezable
-27.931097|153.387238|Shop A57 Harbour Town S. C., Cnr Gold Coast Highway & Oxley Drive, Biggera Waters	GOLD COAST	QLD	4217|2a1ca1b0-2012-453e-8e34-7dd9aaf7e1de|granite-automaker
-33.86472|151.04393|1 Taylor St Lidcombe |11aec1e8-8f7d-463e-a79f-a37d38de87e3|diabetic-absinthe
-27.97929|153.37923|406 Southport Nerang Rd Ashmore |e3a68e22-5bd8-4264-ba92-c6ffd8ff3f64|creamer-justifier
-28.04602|153.36682|1 JONDIQUE AVE MERRIMAC QLD 4226 AU|6d24fb12-8f41-498a-8e92-cb364991e73d|chop-envelope
-27.9793056|153.3801389|206 Currumburra Rd Ashmore |5a0212a9-aab8-4717-98f3-18791c53a8b1|wake-shifty
-27.97636|153.38168|319 NERANG NR OLSEN AVE|d5359c43-2f45-4eb1-bcbd-2b11d4361896|unmasking-perm
